date,customer,ab_test_group,is_viewthrough_install,installs
2022-09-11,customer_21,experiment,TRUE,3.00
2022-09-11,customer_22,control,FALSE,186.00
2022-09-11,customer_22,control,TRUE,21.00
2022-09-11,customer_22,experiment,FALSE,156.00
2022-09-11,customer_22,experiment,TRUE,41.00
2022-09-11,customer_23,control,FALSE,71.00
2022-09-11,customer_23,control,TRUE,11.00
2022-09-11,customer_23,experiment,FALSE,66.00
2022-09-11,customer_23,experiment,TRUE,15.00
2022-09-11,customer_24,control,FALSE,1555.00
2022-09-11,customer_24,control,TRUE,107.00
2022-09-11,customer_24,experiment,FALSE,1583.00
2022-09-11,customer_24,experiment,TRUE,132.00
2022-09-11,customer_25,control,FALSE,4291.00
2022-09-11,customer_25,control,TRUE,1118.00
2022-09-11,customer_25,experiment,FALSE,3817.00
2022-09-11,customer_25,experiment,TRUE,2207.00
2022-09-11,customer_26,control,FALSE,202.00
2022-09-11,customer_26,control,TRUE,9.00
2022-09-11,customer_26,experiment,FALSE,202.00
2022-09-11,customer_26,experiment,TRUE,7.00
2022-09-11,customer_27,control,FALSE,773.00
2022-09-11,customer_27,control,TRUE,40.00
2022-09-11,customer_27,experiment,FALSE,774.00
2022-09-11,customer_27,experiment,TRUE,55.00
2022-09-11,customer_28,control,FALSE,519.00
2022-09-11,customer_28,control,TRUE,339.00
2022-09-11,customer_28,experiment,FALSE,508.00
2022-09-11,customer_28,experiment,TRUE,364.00
2022-09-11,customer_29,control,FALSE,38.00
2022-09-11,customer_29,control,TRUE,30.00
2022-09-11,customer_29,experiment,FALSE,43.00
2022-09-11,customer_29,experiment,TRUE,10.00
2022-09-11,customer_30,control,FALSE,698.00
2022-09-11,customer_30,control,TRUE,35.00
2022-09-11,customer_30,experiment,FALSE,677.00
2022-09-11,customer_30,experiment,TRUE,64.00
2022-09-12,customer_1,control,FALSE,2318.00
2022-09-12,customer_1,control,TRUE,177.00
2022-09-12,customer_1,experiment,FALSE,1838.00
2022-09-12,customer_1,experiment,TRUE,672.00
2022-09-12,customer_2,control,FALSE,2819.00
2022-09-12,customer_2,control,TRUE,315.00
2022-09-12,customer_2,experiment,FALSE,2825.00
2022-09-12,customer_2,experiment,TRUE,356.00
2022-09-12,customer_3,control,FALSE,2868.00
2022-09-12,customer_3,control,TRUE,552.00
2022-09-12,customer_3,experiment,FALSE,2421.00
2022-09-12,customer_3,experiment,TRUE,1915.00
2022-09-12,customer_4,control,FALSE,6501.00
2022-09-12,customer_4,control,TRUE,362.00
2022-09-12,customer_4,experiment,FALSE,6485.00
2022-09-12,customer_4,experiment,TRUE,419.00
2022-09-12,customer_5,control,FALSE,1243.00
2022-09-12,customer_5,control,TRUE,455.00
2022-09-12,customer_5,experiment,FALSE,1236.00
2022-09-12,customer_5,experiment,TRUE,414.00
2022-09-12,customer_6,control,FALSE,161.00
2022-09-12,customer_6,control,TRUE,9.00
2022-09-12,customer_6,experiment,FALSE,161.00
2022-09-12,customer_6,experiment,TRUE,17.00
2022-09-12,customer_7,control,FALSE,382.00
2022-09-12,customer_7,control,TRUE,43.00
2022-09-12,customer_7,experiment,FALSE,331.00
2022-09-12,customer_7,experiment,TRUE,136.00
2022-09-12,customer_8,control,FALSE,590.00
2022-09-12,customer_8,control,TRUE,51.00
2022-09-12,customer_8,experiment,FALSE,365.00
2022-09-12,customer_8,experiment,TRUE,344.00
2022-09-12,customer_9,control,FALSE,512.00
2022-09-12,customer_9,control,TRUE,130.00
2022-09-12,customer_9,experiment,FALSE,532.00
2022-09-12,customer_9,experiment,TRUE,104.00
2022-09-12,customer_10,control,FALSE,202.00
2022-09-12,customer_10,control,TRUE,75.00
2022-09-12,customer_10,experiment,FALSE,91.00
2022-09-12,customer_10,experiment,TRUE,628.00
2022-09-12,customer_11,control,FALSE,2714.00
2022-09-12,customer_11,control,TRUE,1743.00
2022-09-12,customer_11,experiment,FALSE,2231.00
2022-09-12,customer_11,experiment,TRUE,2476.00
2022-09-12,customer_12,control,FALSE,655.00
2022-09-12,customer_12,control,TRUE,38.00
2022-09-12,customer_12,experiment,FALSE,477.00
2022-09-12,customer_12,experiment,TRUE,170.00
2022-09-12,customer_13,control,FALSE,25.00
2022-09-12,customer_13,control,TRUE,11.00
2022-09-12,customer_13,experiment,FALSE,24.00
2022-09-12,customer_13,experiment,TRUE,48.00
2022-09-12,customer_14,control,FALSE,777.00
2022-09-12,customer_14,control,TRUE,173.00
2022-09-12,customer_14,experiment,FALSE,593.00
2022-09-12,customer_14,experiment,TRUE,665.00
2022-09-12,customer_15,control,FALSE,743.00
2022-09-12,customer_15,control,TRUE,79.00
2022-09-12,customer_15,experiment,FALSE,690.00
2022-09-12,customer_15,experiment,TRUE,189.00
2022-09-12,customer_16,control,FALSE,4621.00
2022-09-12,customer_16,control,TRUE,293.00
2022-09-12,customer_16,experiment,FALSE,4620.00
2022-09-12,customer_16,experiment,TRUE,832.00
2022-09-12,customer_17,control,FALSE,1275.00
2022-09-12,customer_17,control,TRUE,9.00
2022-09-12,customer_17,experiment,FALSE,1308.00
2022-09-12,customer_17,experiment,TRUE,12.00
2022-09-12,customer_18,control,FALSE,238.00
2022-09-12,customer_18,control,TRUE,14.00
2022-09-12,customer_18,experiment,FALSE,221.00
2022-09-12,customer_18,experiment,TRUE,9.00
2022-09-12,customer_19,control,FALSE,80.00
2022-09-12,customer_19,control,TRUE,1.00
2022-09-12,customer_19,experiment,FALSE,101.00
2022-09-12,customer_19,experiment,TRUE,8.00
2022-09-12,customer_20,control,FALSE,441.00
2022-09-12,customer_20,control,TRUE,14.00
2022-09-12,customer_20,experiment,FALSE,437.00
2022-09-12,customer_20,experiment,TRUE,18.00
2022-09-12,customer_21,control,FALSE,30.00
2022-09-12,customer_21,experiment,FALSE,29.00
2022-09-12,customer_21,experiment,TRUE,2.00
2022-09-12,customer_22,control,FALSE,119.00
2022-09-12,customer_22,control,TRUE,26.00
2022-09-12,customer_22,experiment,FALSE,132.00
2022-09-12,customer_22,experiment,TRUE,43.00
2022-09-12,customer_23,control,FALSE,69.00
2022-09-12,customer_23,control,TRUE,8.00
2022-09-12,customer_23,experiment,FALSE,73.00
2022-09-12,customer_23,experiment,TRUE,11.00
2022-09-12,customer_24,control,FALSE,1415.00
2022-09-12,customer_24,control,TRUE,95.00
2022-09-12,customer_24,experiment,FALSE,1392.00
2022-09-12,customer_24,experiment,TRUE,95.00
2022-09-12,customer_25,control,FALSE,4586.00
2022-09-12,customer_25,control,TRUE,1144.00
2022-09-12,customer_25,experiment,FALSE,3815.00
2022-09-12,customer_25,experiment,TRUE,2502.00
2022-09-12,customer_26,control,FALSE,194.00
2022-09-12,customer_26,control,TRUE,7.00
2022-09-12,customer_26,experiment,FALSE,176.00
2022-09-12,customer_26,experiment,TRUE,10.00
2022-09-12,customer_27,control,FALSE,673.00
2022-09-12,customer_27,control,TRUE,45.00
2022-09-12,customer_27,experiment,FALSE,688.00
2022-09-12,customer_27,experiment,TRUE,55.00
2022-09-12,customer_28,control,FALSE,393.00
2022-09-12,customer_28,control,TRUE,283.00
2022-09-12,customer_28,experiment,FALSE,354.00
2022-09-12,customer_28,experiment,TRUE,294.00
2022-09-12,customer_29,control,FALSE,36.00
2022-09-12,customer_29,control,TRUE,35.00
2022-09-12,customer_29,experiment,FALSE,34.00
2022-09-12,customer_29,experiment,TRUE,17.00
2022-09-12,customer_30,control,FALSE,536.00
2022-09-12,customer_30,control,TRUE,23.00
2022-09-12,customer_30,experiment,FALSE,588.00
2022-09-12,customer_30,experiment,TRUE,51.00
2022-09-13,customer_1,control,FALSE,2485.00
2022-09-13,customer_1,control,TRUE,154.00
2022-09-13,customer_1,experiment,FALSE,2117.00
2022-09-13,customer_1,experiment,TRUE,502.00
2022-09-13,customer_2,control,FALSE,2689.00
2022-09-13,customer_2,control,TRUE,334.00
2022-09-13,customer_2,experiment,FALSE,2770.00
2022-09-13,customer_2,experiment,TRUE,377.00
2022-09-13,customer_3,control,FALSE,2843.00
2022-09-13,customer_3,control,TRUE,540.00
2022-09-13,customer_3,experiment,FALSE,2486.00
2022-09-13,customer_3,experiment,TRUE,1699.00
2022-09-13,customer_4,control,FALSE,5694.00
2022-09-13,customer_4,control,TRUE,361.00
2022-09-13,customer_4,experiment,FALSE,5718.00
2022-09-13,customer_4,experiment,TRUE,405.00
2022-09-13,customer_5,control,FALSE,1210.00
2022-09-13,customer_5,control,TRUE,413.00
2022-09-13,customer_5,experiment,FALSE,1318.00
2022-09-13,customer_5,experiment,TRUE,417.00
2022-09-13,customer_6,control,FALSE,163.00
2022-09-13,customer_6,control,TRUE,8.00
2022-09-13,customer_6,experiment,FALSE,126.00
2022-09-13,customer_6,experiment,TRUE,17.00
2022-09-13,customer_7,control,FALSE,378.00
2022-09-13,customer_7,control,TRUE,43.00
2022-09-13,customer_7,experiment,FALSE,306.00
2022-09-13,customer_7,experiment,TRUE,150.00
2022-09-13,customer_8,control,FALSE,613.00
2022-09-13,customer_8,control,TRUE,60.00
2022-09-13,customer_8,experiment,FALSE,446.00
2022-09-13,customer_8,experiment,TRUE,351.00
2022-09-13,customer_9,control,FALSE,485.00
2022-09-13,customer_9,control,TRUE,104.00
2022-09-13,customer_9,experiment,FALSE,533.00
2022-09-13,customer_9,experiment,TRUE,97.00
2022-09-13,customer_10,control,FALSE,224.00
2022-09-13,customer_10,control,TRUE,86.00
2022-09-13,customer_10,experiment,FALSE,89.00
2022-09-13,customer_10,experiment,TRUE,659.00
2022-09-13,customer_11,control,FALSE,2793.00
2022-09-13,customer_11,control,TRUE,1744.00
2022-09-13,customer_11,experiment,FALSE,2445.00
2022-09-13,customer_11,experiment,TRUE,2419.00
2022-09-13,customer_12,control,FALSE,587.00
2022-09-13,customer_12,control,TRUE,57.00
2022-09-13,customer_12,experiment,FALSE,503.00
2022-09-13,customer_12,experiment,TRUE,256.00
2022-09-13,customer_13,control,FALSE,33.00
2022-09-13,customer_13,control,TRUE,17.00
2022-09-13,customer_13,experiment,FALSE,22.00
2022-09-13,customer_13,experiment,TRUE,54.00
2022-09-13,customer_14,control,FALSE,1195.00
2022-09-13,customer_14,control,TRUE,166.00
2022-09-13,customer_14,experiment,FALSE,1091.00
2022-09-13,customer_14,experiment,TRUE,597.00
2022-09-13,customer_15,control,FALSE,775.00
2022-09-13,customer_15,control,TRUE,78.00
2022-09-13,customer_15,experiment,FALSE,828.00
2022-09-13,customer_15,experiment,TRUE,161.00
2022-09-13,customer_16,control,FALSE,4679.00
2022-09-13,customer_16,control,TRUE,281.00
2022-09-13,customer_16,experiment,FALSE,4772.00
2022-09-13,customer_16,experiment,TRUE,832.00
2022-09-13,customer_17,control,FALSE,1310.00
2022-09-13,customer_17,control,TRUE,8.00
2022-09-13,customer_17,experiment,FALSE,1319.00
2022-09-13,customer_17,experiment,TRUE,12.00
2022-09-13,customer_18,control,FALSE,212.00
2022-09-13,customer_18,control,TRUE,17.00
2022-09-13,customer_18,experiment,FALSE,256.00
2022-09-13,customer_18,experiment,TRUE,11.00
2022-09-13,customer_19,control,FALSE,79.00
2022-09-13,customer_19,control,TRUE,4.00
2022-09-13,customer_19,experiment,FALSE,83.00
2022-09-13,customer_19,experiment,TRUE,9.00
2022-09-13,customer_20,control,FALSE,546.00
2022-09-13,customer_20,control,TRUE,16.00
2022-09-13,customer_20,experiment,FALSE,530.00
2022-09-13,customer_20,experiment,TRUE,19.00
2022-09-13,customer_21,control,FALSE,32.00
2022-09-13,customer_21,experiment,FALSE,21.00
2022-09-13,customer_21,experiment,TRUE,2.00
2022-09-13,customer_22,control,FALSE,130.00
2022-09-13,customer_22,control,TRUE,23.00
2022-09-13,customer_22,experiment,FALSE,142.00
2022-09-13,customer_22,experiment,TRUE,28.00
2022-09-13,customer_23,control,FALSE,66.00
2022-09-13,customer_23,control,TRUE,14.00
2022-09-13,customer_23,experiment,FALSE,57.00
2022-09-13,customer_23,experiment,TRUE,14.00
2022-09-13,customer_24,control,FALSE,1831.00
2022-09-13,customer_24,control,TRUE,109.00
2022-09-13,customer_24,experiment,FALSE,1820.00
2022-09-13,customer_24,experiment,TRUE,139.00
2022-09-13,customer_25,control,FALSE,4367.00
2022-09-13,customer_25,control,TRUE,1135.00
2022-09-13,customer_25,experiment,FALSE,3593.00
2022-09-13,customer_25,experiment,TRUE,2555.00
2022-09-13,customer_26,control,FALSE,138.00
2022-09-13,customer_26,control,TRUE,7.00
2022-09-13,customer_26,experiment,FALSE,151.00
2022-09-13,customer_26,experiment,TRUE,6.00
2022-09-13,customer_27,control,FALSE,688.00
2022-09-13,customer_27,control,TRUE,32.00
2022-09-13,customer_27,experiment,FALSE,700.00
2022-09-13,customer_27,experiment,TRUE,50.00
2022-09-13,customer_28,control,FALSE,404.00
2022-09-13,customer_28,control,TRUE,281.00
2022-09-13,customer_28,experiment,FALSE,378.00
2022-09-13,customer_28,experiment,TRUE,280.00
2022-09-13,customer_29,control,FALSE,35.00
2022-09-13,customer_29,control,TRUE,24.00
2022-09-13,customer_29,experiment,FALSE,35.00
2022-09-13,customer_29,experiment,TRUE,19.00
2022-09-13,customer_30,control,FALSE,649.00
2022-09-13,customer_30,control,TRUE,33.00
2022-09-13,customer_30,experiment,FALSE,532.00
2022-09-13,customer_30,experiment,TRUE,48.00
2022-09-14,customer_1,control,FALSE,2357.00
2022-09-14,customer_1,control,TRUE,125.00
2022-09-14,customer_1,experiment,FALSE,2430.00
2022-09-14,customer_1,experiment,TRUE,190.00
2022-09-14,customer_2,control,FALSE,2653.00
2022-09-14,customer_2,control,TRUE,333.00
2022-09-14,customer_2,experiment,FALSE,2618.00
2022-09-14,customer_2,experiment,TRUE,366.00
2022-09-14,customer_3,control,FALSE,2836.00
2022-09-14,customer_3,control,TRUE,474.00
2022-09-14,customer_3,experiment,FALSE,2363.00
2022-09-14,customer_3,experiment,TRUE,1676.00
2022-09-14,customer_4,control,FALSE,5267.00
2022-09-14,customer_4,control,TRUE,288.00
2022-09-14,customer_4,experiment,FALSE,5368.00
2022-09-14,customer_4,experiment,TRUE,332.00
2022-09-14,customer_5,control,FALSE,1246.00
2022-09-14,customer_5,control,TRUE,404.00
2022-09-14,customer_5,experiment,FALSE,1319.00
2022-09-14,customer_5,experiment,TRUE,330.00
2022-09-14,customer_6,control,FALSE,161.00
2022-09-14,customer_6,control,TRUE,7.00
2022-09-14,customer_6,experiment,FALSE,120.00
2022-09-14,customer_6,experiment,TRUE,17.00
2022-09-14,customer_7,control,FALSE,419.00
2022-09-14,customer_7,control,TRUE,43.00
2022-09-14,customer_7,experiment,FALSE,324.00
2022-09-14,customer_7,experiment,TRUE,142.00
2022-09-14,customer_8,control,FALSE,566.00
2022-09-14,customer_8,control,TRUE,44.00
2022-09-14,customer_8,experiment,FALSE,392.00
2022-09-14,customer_8,experiment,TRUE,300.00
2022-09-14,customer_9,control,FALSE,563.00
2022-09-14,customer_9,control,TRUE,98.00
2022-09-14,customer_9,experiment,FALSE,484.00
2022-09-14,customer_9,experiment,TRUE,84.00
2022-09-14,customer_10,control,FALSE,165.00
2022-09-14,customer_10,control,TRUE,48.00
2022-09-14,customer_10,experiment,FALSE,85.00
2022-09-14,customer_10,experiment,TRUE,575.00
2022-09-14,customer_11,control,FALSE,2771.00
2022-09-14,customer_11,control,TRUE,1701.00
2022-09-14,customer_11,experiment,FALSE,2419.00
2022-09-14,customer_11,experiment,TRUE,2299.00
2022-09-14,customer_12,control,FALSE,575.00
2022-09-14,customer_12,control,TRUE,38.00
2022-09-14,customer_12,experiment,FALSE,575.00
2022-09-14,customer_12,experiment,TRUE,142.00
2022-09-14,customer_13,control,FALSE,13.00
2022-09-14,customer_13,control,TRUE,9.00
2022-09-14,customer_13,experiment,FALSE,24.00
2022-09-14,customer_13,experiment,TRUE,67.00
2022-09-14,customer_14,control,FALSE,1204.00
2022-09-14,customer_14,control,TRUE,126.00
2022-09-14,customer_14,experiment,FALSE,980.00
2022-09-14,customer_14,experiment,TRUE,531.00
2022-09-14,customer_15,control,FALSE,741.00
2022-09-14,customer_15,control,TRUE,72.00
2022-09-14,customer_15,experiment,FALSE,766.00
2022-09-14,customer_15,experiment,TRUE,167.00
2022-09-14,customer_16,control,FALSE,4893.00
2022-09-14,customer_16,control,TRUE,255.00
2022-09-14,customer_16,experiment,FALSE,4663.00
2022-09-14,customer_16,experiment,TRUE,829.00
2022-09-14,customer_17,control,FALSE,1239.00
2022-09-14,customer_17,control,TRUE,7.00
2022-09-14,customer_17,experiment,FALSE,1147.00
2022-09-14,customer_17,experiment,TRUE,13.00
2022-09-14,customer_18,control,FALSE,210.00
2022-09-14,customer_18,control,TRUE,11.00
2022-09-14,customer_18,experiment,FALSE,256.00
2022-09-14,customer_18,experiment,TRUE,9.00
2022-09-14,customer_19,control,FALSE,98.00
2022-09-14,customer_19,control,TRUE,6.00
2022-09-14,customer_19,experiment,FALSE,93.00
2022-09-14,customer_19,experiment,TRUE,8.00
2022-09-14,customer_20,control,FALSE,457.00
2022-09-14,customer_20,control,TRUE,15.00
2022-09-14,customer_20,experiment,FALSE,518.00
2022-09-14,customer_20,experiment,TRUE,16.00
2022-09-14,customer_21,control,FALSE,30.00
2022-09-14,customer_21,control,TRUE,3.00
2022-09-14,customer_21,experiment,FALSE,35.00
2022-09-14,customer_21,experiment,TRUE,2.00
2022-09-14,customer_22,control,FALSE,137.00
2022-09-14,customer_22,control,TRUE,22.00
2022-09-14,customer_22,experiment,FALSE,113.00
2022-09-14,customer_22,experiment,TRUE,28.00
2022-09-14,customer_23,control,FALSE,64.00
2022-09-14,customer_23,control,TRUE,14.00
2022-09-14,customer_23,experiment,FALSE,63.00
2022-09-14,customer_23,experiment,TRUE,6.00
2022-09-14,customer_24,control,FALSE,1998.00
2022-09-14,customer_24,control,TRUE,107.00
2022-09-14,customer_24,experiment,FALSE,1953.00
2022-09-14,customer_24,experiment,TRUE,114.00
2022-09-14,customer_25,control,FALSE,4217.00
2022-09-14,customer_25,control,TRUE,1157.00
2022-09-14,customer_25,experiment,FALSE,3580.00
2022-09-14,customer_25,experiment,TRUE,2347.00
2022-09-14,customer_26,control,FALSE,135.00
2022-09-14,customer_26,control,TRUE,2.00
2022-09-14,customer_26,experiment,FALSE,123.00
2022-09-14,customer_26,experiment,TRUE,5.00
2022-09-14,customer_27,control,FALSE,640.00
2022-09-14,customer_27,control,TRUE,33.00
2022-09-14,customer_27,experiment,FALSE,707.00
2022-09-14,customer_27,experiment,TRUE,60.00
2022-09-14,customer_28,control,FALSE,367.00
2022-09-14,customer_28,control,TRUE,202.00
2022-09-14,customer_28,experiment,FALSE,399.00
2022-09-14,customer_28,experiment,TRUE,228.00
2022-09-14,customer_29,control,FALSE,41.00
2022-09-14,customer_29,control,TRUE,23.00
2022-09-14,customer_29,experiment,FALSE,42.00
2022-09-14,customer_29,experiment,TRUE,14.00
2022-09-14,customer_30,control,FALSE,643.00
2022-09-14,customer_30,control,TRUE,31.00
2022-09-14,customer_30,experiment,FALSE,582.00
2022-09-14,customer_30,experiment,TRUE,53.00
2022-09-15,customer_1,control,FALSE,2321.00
2022-09-15,customer_1,control,TRUE,125.00
2022-09-15,customer_1,experiment,FALSE,2411.00
2022-09-15,customer_1,experiment,TRUE,103.00
2022-09-15,customer_2,control,FALSE,2572.00
2022-09-15,customer_2,control,TRUE,284.00
2022-09-15,customer_2,experiment,FALSE,2639.00
2022-09-15,customer_2,experiment,TRUE,370.00
2022-09-15,customer_3,control,FALSE,2367.00
2022-09-15,customer_3,control,TRUE,397.00
2022-09-15,customer_3,experiment,FALSE,2026.00
2022-09-15,customer_3,experiment,TRUE,1469.00
2022-09-15,customer_4,control,FALSE,5092.00
2022-09-15,customer_4,control,TRUE,239.00
2022-09-15,customer_4,experiment,FALSE,5052.00
2022-09-15,customer_4,experiment,TRUE,263.00
2022-09-15,customer_5,control,FALSE,1255.00
2022-09-15,customer_5,control,TRUE,356.00
2022-09-15,customer_5,experiment,FALSE,1333.00
2022-09-15,customer_5,experiment,TRUE,342.00
2022-09-15,customer_6,control,FALSE,130.00
2022-09-15,customer_6,control,TRUE,2.00
2022-09-15,customer_6,experiment,FALSE,131.00
2022-09-15,customer_6,experiment,TRUE,17.00
2022-09-15,customer_7,control,FALSE,357.00
2022-09-15,customer_7,control,TRUE,37.00
2022-09-15,customer_7,experiment,FALSE,315.00
2022-09-15,customer_7,experiment,TRUE,155.00
2022-09-15,customer_8,control,FALSE,617.00
2022-09-15,customer_8,control,TRUE,59.00
2022-09-15,customer_8,experiment,FALSE,363.00
2022-09-15,customer_8,experiment,TRUE,342.00
2022-09-15,customer_9,control,FALSE,535.00
2022-09-15,customer_9,control,TRUE,84.00
2022-09-15,customer_9,experiment,FALSE,561.00
2022-09-15,customer_9,experiment,TRUE,103.00
2022-09-15,customer_10,control,FALSE,183.00
2022-09-15,customer_10,control,TRUE,54.00
2022-09-15,customer_10,experiment,FALSE,120.00
2022-09-15,customer_10,experiment,TRUE,607.00
2022-09-15,customer_11,control,FALSE,2549.00
2022-09-15,customer_11,control,TRUE,1248.00
2022-09-15,customer_11,experiment,FALSE,2102.00
2022-09-15,customer_11,experiment,TRUE,1910.00
2022-09-15,customer_12,control,FALSE,601.00
2022-09-15,customer_12,control,TRUE,27.00
2022-09-15,customer_12,experiment,FALSE,495.00
2022-09-15,customer_12,experiment,TRUE,183.00
2022-09-15,customer_13,control,FALSE,32.00
2022-09-15,customer_13,control,TRUE,8.00
2022-09-15,customer_13,experiment,FALSE,9.00
2022-09-15,customer_13,experiment,TRUE,38.00
2022-09-15,customer_14,control,FALSE,1223.00
2022-09-15,customer_14,control,TRUE,146.00
2022-09-15,customer_14,experiment,FALSE,1039.00
2022-09-15,customer_14,experiment,TRUE,527.00
2022-09-15,customer_15,control,FALSE,775.00
2022-09-15,customer_15,control,TRUE,90.00
2022-09-15,customer_15,experiment,FALSE,653.00
2022-09-15,customer_15,experiment,TRUE,225.00
2022-09-15,customer_16,control,FALSE,4768.00
2022-09-15,customer_16,control,TRUE,215.00
2022-09-15,customer_16,experiment,FALSE,4372.00
2022-09-15,customer_16,experiment,TRUE,877.00
2022-09-15,customer_17,control,FALSE,1099.00
2022-09-15,customer_17,control,TRUE,2.00
2022-09-15,customer_17,experiment,FALSE,1052.00
2022-09-15,customer_17,experiment,TRUE,5.00
2022-09-15,customer_18,control,FALSE,249.00
2022-09-15,customer_18,control,TRUE,4.00
2022-09-15,customer_18,experiment,FALSE,203.00
2022-09-15,customer_18,experiment,TRUE,10.00
2022-09-15,customer_19,control,FALSE,93.00
2022-09-15,customer_19,control,TRUE,8.00
2022-09-15,customer_19,experiment,FALSE,89.00
2022-09-15,customer_19,experiment,TRUE,9.00
2022-09-15,customer_20,control,FALSE,427.00
2022-09-15,customer_20,control,TRUE,18.00
2022-09-15,customer_20,experiment,FALSE,480.00
2022-09-15,customer_20,experiment,TRUE,14.00
2022-09-15,customer_21,control,FALSE,27.00
2022-09-15,customer_21,control,TRUE,1.00
2022-09-15,customer_21,experiment,FALSE,24.00
2022-09-15,customer_21,experiment,TRUE,1.00
2022-09-15,customer_22,control,FALSE,122.00
2022-09-15,customer_22,control,TRUE,19.00
2022-09-15,customer_22,experiment,FALSE,104.00
2022-09-15,customer_22,experiment,TRUE,18.00
2022-09-15,customer_23,control,FALSE,52.00
2022-09-15,customer_23,control,TRUE,5.00
2022-09-15,customer_23,experiment,FALSE,47.00
2022-09-15,customer_23,experiment,TRUE,6.00
2022-09-15,customer_24,control,FALSE,1988.00
2022-09-15,customer_24,control,TRUE,90.00
2022-09-15,customer_24,experiment,FALSE,1958.00
2022-09-15,customer_24,experiment,TRUE,81.00
2022-09-15,customer_25,control,FALSE,4167.00
2022-09-15,customer_25,control,TRUE,1175.00
2022-09-15,customer_25,experiment,FALSE,3468.00
2022-09-15,customer_25,experiment,TRUE,2390.00
2022-09-15,customer_26,control,FALSE,127.00
2022-09-15,customer_26,control,TRUE,1.00
2022-09-15,customer_26,experiment,FALSE,156.00
2022-09-15,customer_27,control,FALSE,623.00
2022-09-15,customer_27,control,TRUE,38.00
2022-09-15,customer_27,experiment,FALSE,601.00
2022-09-15,customer_27,experiment,TRUE,41.00
2022-09-15,customer_28,control,FALSE,311.00
2022-09-15,customer_28,control,TRUE,226.00
2022-09-15,customer_28,experiment,FALSE,328.00
2022-09-15,customer_28,experiment,TRUE,218.00
2022-09-15,customer_29,control,FALSE,36.00
2022-09-15,customer_29,control,TRUE,17.00
2022-09-15,customer_29,experiment,FALSE,43.00
2022-09-15,customer_29,experiment,TRUE,14.00
2022-09-15,customer_30,control,FALSE,629.00
2022-09-15,customer_30,control,TRUE,31.00
2022-09-15,customer_30,experiment,FALSE,573.00
2022-09-15,customer_30,experiment,TRUE,47.00
2022-09-16,customer_1,control,FALSE,2267.00
2022-09-16,customer_1,control,TRUE,96.00
2022-09-16,customer_1,experiment,FALSE,2481.00
2022-09-16,customer_1,experiment,TRUE,80.00
2022-09-16,customer_2,control,FALSE,2731.00
2022-09-16,customer_2,control,TRUE,300.00
2022-09-16,customer_2,experiment,FALSE,2758.00
2022-09-16,customer_2,experiment,TRUE,319.00
2022-09-16,customer_3,control,FALSE,2392.00
2022-09-16,customer_3,control,TRUE,388.00
2022-09-16,customer_3,experiment,FALSE,2003.00
2022-09-16,customer_3,experiment,TRUE,1453.00
2022-09-16,customer_4,control,FALSE,4965.00
2022-09-16,customer_4,control,TRUE,162.00
2022-09-16,customer_4,experiment,FALSE,5181.00
2022-09-16,customer_4,experiment,TRUE,180.00
2022-09-16,customer_5,control,FALSE,1123.00
2022-09-16,customer_5,control,TRUE,380.00
2022-09-16,customer_5,experiment,FALSE,1124.00
2022-09-16,customer_5,experiment,TRUE,309.00
2022-09-16,customer_6,control,FALSE,163.00
2022-09-16,customer_6,control,TRUE,6.00
2022-09-16,customer_6,experiment,FALSE,161.00
2022-09-16,customer_6,experiment,TRUE,17.00
2022-09-16,customer_7,control,FALSE,459.00
2022-09-16,customer_7,control,TRUE,55.00
2022-09-16,customer_7,experiment,FALSE,382.00
2022-09-16,customer_7,experiment,TRUE,189.00
2022-09-16,customer_8,control,FALSE,616.00
2022-09-16,customer_8,control,TRUE,52.00
2022-09-16,customer_8,experiment,FALSE,316.00
2022-09-16,customer_8,experiment,TRUE,303.00
2022-09-16,customer_9,control,FALSE,518.00
2022-09-16,customer_9,control,TRUE,79.00
2022-09-16,customer_9,experiment,FALSE,515.00
2022-09-16,customer_9,experiment,TRUE,67.00
2022-09-16,customer_10,control,FALSE,208.00
2022-09-16,customer_10,control,TRUE,62.00
2022-09-16,customer_10,experiment,FALSE,144.00
2022-09-16,customer_10,experiment,TRUE,681.00
2022-09-16,customer_11,control,FALSE,2148.00
2022-09-16,customer_11,control,TRUE,1137.00
2022-09-16,customer_11,experiment,FALSE,1907.00
2022-09-16,customer_11,experiment,TRUE,1691.00
2022-09-16,customer_12,control,FALSE,580.00
2022-09-16,customer_12,control,TRUE,15.00
2022-09-16,customer_12,experiment,FALSE,451.00
2022-09-16,customer_12,experiment,TRUE,328.00
2022-09-16,customer_13,control,FALSE,28.00
2022-09-16,customer_13,control,TRUE,4.00
2022-09-16,customer_13,experiment,FALSE,16.00
2022-09-16,customer_13,experiment,TRUE,48.00
2022-09-16,customer_14,control,FALSE,1292.00
2022-09-16,customer_14,control,TRUE,138.00
2022-09-16,customer_14,experiment,FALSE,1027.00
2022-09-16,customer_14,experiment,TRUE,505.00
2022-09-16,customer_15,control,FALSE,747.00
2022-09-16,customer_15,control,TRUE,162.00
2022-09-16,customer_15,experiment,FALSE,623.00
2022-09-16,customer_15,experiment,TRUE,183.00
2022-09-16,customer_16,control,FALSE,4828.00
2022-09-16,customer_16,control,TRUE,165.00
